Posição,Idade,Overall,Valor (€),Valor (R$)
MLG,33,77,6521900.0,39131400
MLG,34,77,6521900.0,39131400
MLD,33,77,6521900.0,39131400
MLD,34,77,6521900.0,39131400
MLE,33,77,6521900.0,39131400
MLE,34,77,6521900.0,39131400
MAT,33,77,6521900.0,39131400
MAT,34,77,6521900.0,39131400
VOL,29,70,6468000.0,38808000
VOL,30,70,6468000.0,38808000
VOL,31,70,6468000.0,38808000
VOL,32,70,6468000.0,38808000
MLG,29,70,6468000.0,38808000
MLG,30,70,6468000.0,38808000
MLG,31,70,6468000.0,38808000
MLG,32,70,6468000.0,38808000
MLD,29,70,6468000.0,38808000
MLD,30,70,6468000.0,38808000
MLD,31,70,6468000.0,38808000
MLD,32,70,6468000.0,38808000
MLE,29,70,6468000.0,38808000
MLE,30,70,6468000.0,38808000
MLE,31,70,6468000.0,38808000
MLE,32,70,6468000.0,38808000
MAT,29,70,6468000.0,38808000
MAT,30,70,6468000.0,38808000
MAT,31,70,6468000.0,38808000
MAT,32,70,6468000.0,38808000
VOL,33,76,6353600.0,38121600
VOL,34,76,6353600.0,38121600
MLG,33,76,6353600.0,38121600
MLG,34,76,6353600.0,38121600
MLD,33,76,6353600.0,38121600
MLD,34,76,6353600.0,38121600
MLE,33,76,6353600.0,38121600
MLE,34,76,6353600.0,38121600
MAT,33,76,6353600.0,38121600
MAT,34,76,6353600.0,38121600
VOL,22,62,6342600.0,38055600
VOL,23,62,6342600.0,38055600
VOL,24,62,6342600.0,38055600
VOL,25,62,6342600.0,38055600
VOL,26,62,6342600.0,38055600
VOL,27,62,6342600.0,38055600
VOL,28,62,6342600.0,38055600
MLG,22,62,6342600.0,38055600
MLG,23,62,6342600.0,38055600
MLG,24,62,6342600.0,38055600
MLG,25,62,6342600.0,38055600
MLG,26,62,6342600.0,38055600
MLG,27,62,6342600.0,38055600
MLG,28,62,6342600.0,38055600
MLD,22,62,6342600.0,38055600
MLD,23,62,6342600.0,38055600
MLD,24,62,6342600.0,38055600
MLD,25,62,6342600.0,38055600
MLD,26,62,6342600.0,38055600
MLD,27,62,6342600.0,38055600
MLD,28,62,6342600.0,38055600
MLE,22,62,6342600.0,38055600
MLE,23,62,6342600.0,38055600
MLE,24,62,6342600.0,38055600
MLE,25,62,6342600.0,38055600
MLE,26,62,6342600.0,38055600
MLE,27,62,6342600.0,38055600
MLE,28,62,6342600.0,38055600
MAT,22,62,6342600.0,38055600
MAT,23,62,6342600.0,38055600
MAT,24,62,6342600.0,38055600
MAT,25,62,6342600.0,38055600
MAT,26,62,6342600.0,38055600
MAT,27,62,6342600.0,38055600
MAT,28,62,6342600.0,38055600
VOL,33,75,6187500.0,37125000
VOL,34,75,6187500.0,37125000
MLG,33,75,6187500.0,37125000
MLG,34,75,6187500.0,37125000
MLD,33,75,6187500.0,37125000
MLD,34,75,6187500.0,37125000
MLE,33,75,6187500.0,37125000
MLE,34,75,6187500.0,37125000
MAT,33,75,6187500.0,37125000
MAT,34,75,6187500.0,37125000
VOL,22,61,6139650.0,36837900
VOL,23,61,6139650.0,36837900
VOL,24,61,6139650.0,36837900
VOL,25,61,6139650.0,36837900
VOL,26,61,6139650.0,36837900
VOL,27,61,6139650.0,36837900
VOL,28,61,6139650.0,36837900
MLG,22,61,6139650.0,36837900
MLG,23,61,6139650.0,36837900
MLG,24,61,6139650.0,36837900
MLG,25,61,6139650.0,36837900
MLG,26,61,6139650.0,36837900
MLG,27,61,6139650.0,36837900
MLG,28,61,6139650.0,36837900
MLD,22,61,6139650.0,36837900
MLD,23,61,6139650.0,36837900
MLD,24,61,6139650.0,36837900
MLD,25,61,6139650.0,36837900
MLD,26,61,6139650.0,36837900
MLD,27,61,6139650.0,36837900
MLD,28,61,6139650.0,36837900
MLE,22,61,6139650.0,36837900
MLE,23,61,6139650.0,36837900
MLE,24,61,6139650.0,36837900
MLE,25,61,6139650.0,36837900
MLE,26,61,6139650.0,36837900
MLE,27,61,6139650.0,36837900
MLE,28,61,6139650.0,36837900
MAT,22,61,6139650.0,36837900
MAT,23,61,6139650.0,36837900
MAT,24,61,6139650.0,36837900
MAT,25,61,6139650.0,36837900
MAT,26,61,6139650.0,36837900
MAT,27,61,6139650.0,36837900
MAT,28,61,6139650.0,36837900
GO,15,69,5998860.0,35993160
GO,16,69,5998860.0,35993160
GO,17,69,5998860.0,35993160
GO,18,69,5998860.0,35993160
GO,19,69,5998860.0,35993160
GO,20,69,5998860.0,35993160
GO,21,69,5998860.0,35993160
ZC,15,69,5998860.0,35993160
ZC,16,69,5998860.0,35993160
ZC,17,69,5998860.0,35993160
ZC,18,69,5998860.0,35993160
ZC,19,69,5998860.0,35993160
ZC,20,69,5998860.0,35993160
ZC,21,69,5998860.0,35993160
LD,15,69,5998860.0,35993160
LD,16,69,5998860.0,35993160
LD,17,69,5998860.0,35993160
LD,18,69,5998860.0,35993160
LD,19,69,5998860.0,35993160
LD,20,69,5998860.0,35993160
LD,21,69,5998860.0,35993160
LE,15,69,5998860.0,35993160
LE,16,69,5998860.0,35993160
LE,17,69,5998860.0,35993160
LE,18,69,5998860.0,35993160
LE,19,69,5998860.0,35993160
LE,20,69,5998860.0,35993160
LE,21,69,5998860.0,35993160
VOL,22,60,5940000.0,35640000
VOL,23,60,5940000.0,35640000
VOL,24,60,5940000.0,35640000
VOL,25,60,5940000.0,35640000
VOL,26,60,5940000.0,35640000
VOL,27,60,5940000.0,35640000
VOL,28,60,5940000.0,35640000
MLG,22,60,5940000.0,35640000
MLG,23,60,5940000.0,35640000
MLG,24,60,5940000.0,35640000
MLG,25,60,5940000.0,35640000
MLG,26,60,5940000.0,35640000
MLG,27,60,5940000.0,35640000
MLG,28,60,5940000.0,35640000
MLD,22,60,5940000.0,35640000
MLD,23,60,5940000.0,35640000
MLD,24,60,5940000.0,35640000
MLD,25,60,5940000.0,35640000
MLD,26,60,5940000.0,35640000
MLD,27,60,5940000.0,35640000
MLD,28,60,5940000.0,35640000
MLE,22,60,5940000.0,35640000
MLE,23,60,5940000.0,35640000
MLE,24,60,5940000.0,35640000
MLE,25,60,5940000.0,35640000
MLE,26,60,5940000.0,35640000
MLE,27,60,5940000.0,35640000
MLE,28,60,5940000.0,35640000
MAT,22,60,5940000.0,35640000
MAT,23,60,5940000.0,35640000
MAT,24,60,5940000.0,35640000
MAT,25,60,5940000.0,35640000
MAT,26,60,5940000.0,35640000
MAT,27,60,5940000.0,35640000
MAT,28,60,5940000.0,35640000
GO,33,99,5880600.0,35283600
GO,34,99,5880600.0,35283600
ZC,33,99,5880600.0,35283600
ZC,34,99,5880600.0,35283600
LD,33,99,5880600.0,35283600
LD,34,99,5880600.0,35283600
LE,33,99,5880600.0,35283600
LE,34,99,5880600.0,35283600
GO,15,68,5826240.0,34957440
GO,16,68,5826240.0,34957440
GO,17,68,5826240.0,34957440
GO,18,68,5826240.0,34957440
GO,19,68,5826240.0,34957440
GO,20,68,5826240.0,34957440
GO,21,68,5826240.0,34957440
ZC,15,68,5826240.0,34957440
ZC,16,68,5826240.0,34957440
ZC,17,68,5826240.0,34957440
ZC,18,68,5826240.0,34957440
ZC,19,68,5826240.0,34957440
ZC,20,68,5826240.0,34957440
ZC,21,68,5826240.0,34957440
LD,15,68,5826240.0,34957440
LD,16,68,5826240.0,34957440
LD,17,68,5826240.0,34957440
LD,18,68,5826240.0,34957440
LD,19,68,5826240.0,34957440
LD,20,68,5826240.0,34957440
LD,21,68,5826240.0,34957440
LE,15,68,5826240.0,34957440
LE,16,68,5826240.0,34957440
LE,17,68,5826240.0,34957440
LE,18,68,5826240.0,34957440
LE,19,68,5826240.0,34957440
LE,20,68,5826240.0,34957440
LE,21,68,5826240.0,34957440
GO,33,98,5762400.0,34574400
GO,34,98,5762400.0,34574400
ZC,33,98,5762400.0,34574400
ZC,34,98,5762400.0,34574400
LD,33,98,5762400.0,34574400
LD,34,98,5762400.0,34574400
LE,33,98,5762400.0,34574400
LE,34,98,5762400.0,34574400
GO,15,67,5656140.0,33936840
GO,16,67,5656140.0,33936840
GO,17,67,5656140.0,33936840
GO,18,67,5656140.0,33936840
GO,19,67,5656140.0,33936840
GO,20,67,5656140.0,33936840
GO,21,67,5656140.0,33936840
ZC,15,67,5656140.0,33936840
ZC,16,67,5656140.0,33936840
ZC,17,67,5656140.0,33936840
ZC,18,67,5656140.0,33936840
ZC,19,67,5656140.0,33936840
ZC,20,67,5656140.0,33936840
ZC,21,67,5656140.0,33936840
LD,15,67,5656140.0,33936840
LD,16,67,5656140.0,33936840
LD,17,67,5656140.0,33936840
LD,18,67,5656140.0,33936840
LD,19,67,5656140.0,33936840
LD,20,67,5656140.0,33936840
LD,21,67,5656140.0,33936840
LE,15,67,5656140.0,33936840
LE,16,67,5656140.0,33936840
LE,17,67,5656140.0,33936840
LE,18,67,5656140.0,33936840
LE,19,67,5656140.0,33936840
LE,20,67,5656140.0,33936840
LE,21,67,5656140.0,33936840
GO,33,97,5645400.0,33872400
GO,34,97,5645400.0,33872400
ZC,33,97,5645400.0,33872400
ZC,34,97,5645400.0,33872400
LD,33,97,5645400.0,33872400
LD,34,97,5645400.0,33872400
LE,33,97,5645400.0,33872400
LE,34,97,5645400.0,33872400
GO,33,96,5529600.0,33177600
GO,34,96,5529600.0,33177600
ZC,33,96,5529600.0,33177600
ZC,34,96,5529600.0,33177600
LD,33,96,5529600.0,33177600
LD,34,96,5529600.0,33177600
LE,33,96,5529600.0,33177600
LE,34,96,5529600.0,33177600
GO,15,66,5488560.0,32931360
GO,16,66,5488560.0,32931360
GO,17,66,5488560.0,32931360
GO,18,66,5488560.0,32931360
GO,19,66,5488560.0,32931360
GO,20,66,5488560.0,32931360
GO,21,66,5488560.0,32931360
ZC,15,66,5488560.0,32931360
ZC,16,66,5488560.0,32931360
ZC,17,66,5488560.0,32931360
ZC,18,66,5488560.0,32931360
ZC,19,66,5488560.0,32931360
ZC,20,66,5488560.0,32931360
ZC,21,66,5488560.0,32931360
LD,15,66,5488560.0,32931360
LD,16,66,5488560.0,32931360
LD,17,66,5488560.0,32931360
LD,18,66,5488560.0,32931360
LD,19,66,5488560.0,32931360
LD,20,66,5488560.0,32931360
LD,21,66,5488560.0,32931360
LE,15,66,5488560.0,32931360
LE,16,66,5488560.0,32931360
LE,17,66,5488560.0,32931360
LE,18,66,5488560.0,32931360
LE,19,66,5488560.0,32931360
LE,20,66,5488560.0,32931360
LE,21,66,5488560.0,32931360
GO,33,95,5415000.0,32490000
GO,34,95,5415000.0,32490000
ZC,33,95,5415000.0,32490000
ZC,34,95,5415000.0,32490000
LD,33,95,5415000.0,32490000
LD,34,95,5415000.0,32490000
LE,33,95,5415000.0,32490000
LE,34,95,5415000.0,32490000
GO,15,65,5323500.0,31941000
GO,16,65,5323500.0,31941000
GO,17,65,5323500.0,31941000
GO,18,65,5323500.0,31941000
GO,19,65,5323500.0,31941000
GO,20,65,5323500.0,31941000
GO,21,65,5323500.0,31941000
ZC,15,65,5323500.0,31941000
ZC,16,65,5323500.0,31941000
ZC,17,65,5323500.0,31941000
ZC,18,65,5323500.0,31941000
ZC,19,65,5323500.0,31941000
ZC,20,65,5323500.0,31941000
ZC,21,65,5323500.0,31941000
LD,15,65,5323500.0,31941000
LD,16,65,5323500.0,31941000
LD,17,65,5323500.0,31941000
LD,18,65,5323500.0,31941000
LD,19,65,5323500.0,31941000
LD,20,65,5323500.0,31941000
LD,21,65,5323500.0,31941000
LE,15,65,5323500.0,31941000
LE,16,65,5323500.0,31941000
LE,17,65,5323500.0,31941000
LE,18,65,5323500.0,31941000
LE,19,65,5323500.0,31941000
LE,20,65,5323500.0,31941000
LE,21,65,5323500.0,31941000
GO,33,94,5301600.0,31809600
GO,34,94,5301600.0,31809600
ZC,33,94,5301600.0,31809600
ZC,34,94,5301600.0,31809600
LD,33,94,5301600.0,31809600
LD,34,94,5301600.0,31809600
LE,33,94,5301600.0,31809600
LE,34,94,5301600.0,31809600
GO,33,93,5189400.0,31136400
GO,34,93,5189400.0,31136400
ZC,33,93,5189400.0,31136400
ZC,34,93,5189400.0,31136400
LD,33,93,5189400.0,31136400
LD,34,93,5189400.0,31136400
LE,33,93,5189400.0,31136400
LE,34,93,5189400.0,31136400
GO,15,64,5160960.0,30965760
GO,16,64,5160960.0,30965760
GO,17,64,5160960.0,30965760
GO,18,64,5160960.0,30965760
GO,19,64,5160960.0,30965760
GO,20,64,5160960.0,30965760
GO,21,64,5160960.0,30965760
ZC,15,64,5160960.0,30965760
ZC,16,64,5160960.0,30965760
ZC,17,64,5160960.0,30965760
ZC,18,64,5160960.0,30965760
ZC,19,64,5160960.0,30965760
ZC,20,64,5160960.0,30965760
ZC,21,64,5160960.0,30965760
LD,15,64,5160960.0,30965760
LD,16,64,5160960.0,30965760
LD,17,64,5160960.0,30965760
LD,18,64,5160960.0,30965760
LD,19,64,5160960.0,30965760
LD,20,64,5160960.0,30965760
LD,21,64,5160960.0,30965760
LE,15,64,5160960.0,30965760
LE,16,64,5160960.0,30965760
LE,17,64,5160960.0,30965760
LE,18,64,5160960.0,30965760
LE,19,64,5160960.0,30965760
LE,20,64,5160960.0,30965760
LE,21,64,5160960.0,30965760
GO,33,92,5078400.0,30470400
GO,34,92,5078400.0,30470400
ZC,33,92,5078400.0,30470400
ZC,34,92,5078400.0,30470400
LD,33,92,5078400.0,30470400
LD,34,92,5078400.0,30470400
LE,33,92,5078400.0,30470400
LE,34,92,5078400.0,30470400
GO,15,63,5000940.0,30005640
GO,16,63,5000940.0,30005640
GO,17,63,5000940.0,30005640
GO,18,63,5000940.0,30005640
GO,19,63,5000940.0,30005640
GO,20,63,5000940.0,30005640
GO,21,63,5000940.0,30005640
ZC,15,63,5000940.0,30005640
ZC,16,63,5000940.0,30005640
ZC,17,63,5000940.0,30005640
ZC,18,63,5000940.0,30005640
ZC,19,63,5000940.0,30005640
ZC,20,63,5000940.0,30005640
ZC,21,63,5000940.0,30005640
LD,15,63,5000940.0,30005640
LD,16,63,5000940.0,30005640
LD,17,63,5000940.0,30005640
LD,18,63,5000940.0,30005640
LD,19,63,5000940.0,30005640
LD,20,63,5000940.0,30005640
LD,21,63,5000940.0,30005640
LE,15,63,5000940.0,30005640
LE,16,63,5000940.0,30005640
LE,17,63,5000940.0,30005640
LE,18,63,5000940.0,30005640
LE,19,63,5000940.0,30005640
LE,20,63,5000940.0,30005640
LE,21,63,5000940.0,30005640
GO,33,91,4968600.0,29811600
GO,34,91,4968600.0,29811600
ZC,33,91,4968600.0,29811600
ZC,34,91,4968600.0,29811600
LD,33,91,4968600.0,29811600
LD,34,91,4968600.0,29811600
LE,33,91,4968600.0,29811600
LE,34,91,4968600.0,29811600
GO,33,90,4860000.0,29160000
GO,34,90,4860000.0,29160000
ZC,33,90,4860000.0,29160000
ZC,34,90,4860000.0,29160000
LD,33,90,4860000.0,29160000
LD,34,90,4860000.0,29160000
LE,33,90,4860000.0,29160000
LE,34,90,4860000.0,29160000
GO,15,62,4843440.0,29060640
GO,16,62,4843440.0,29060640
GO,17,62,4843440.0,29060640
GO,18,62,4843440.0,29060640
GO,19,62,4843440.0,29060640
GO,20,62,4843440.0,29060640
GO,21,62,4843440.0,29060640
ZC,15,62,4843440.0,29060640
ZC,16,62,4843440.0,29060640
ZC,17,62,4843440.0,29060640
ZC,18,62,4843440.0,29060640
ZC,19,62,4843440.0,29060640
ZC,20,62,4843440.0,29060640
ZC,21,62,4843440.0,29060640
LD,15,62,4843440.0,29060640
LD,16,62,4843440.0,29060640
LD,17,62,4843440.0,29060640
LD,18,62,4843440.0,29060640
LD,19,62,4843440.0,29060640
LD,20,62,4843440.0,29060640
LD,21,62,4843440.0,29060640
LE,15,62,4843440.0,29060640
LE,16,62,4843440.0,29060640
LE,17,62,4843440.0,29060640
LE,18,62,4843440.0,29060640
LE,19,62,4843440.0,29060640
LE,20,62,4843440.0,29060640
LE,21,62,4843440.0,29060640
GO,33,89,4752600.0,28515600
GO,34,89,4752600.0,28515600
ZC,33,89,4752600.0,28515600
ZC,34,89,4752600.0,28515600
LD,33,89,4752600.0,28515600
LD,34,89,4752600.0,28515600
LE,33,89,4752600.0,28515600
LE,34,89,4752600.0,28515600
GO,15,61,4688460.0,28130760
GO,16,61,4688460.0,28130760
GO,17,61,4688460.0,28130760
GO,18,61,4688460.0,28130760
GO,19,61,4688460.0,28130760
GO,20,61,4688460.0,28130760
GO,21,61,4688460.0,28130760
ZC,15,61,4688460.0,28130760
ZC,16,61,4688460.0,28130760
ZC,17,61,4688460.0,28130760
ZC,18,61,4688460.0,28130760
ZC,19,61,4688460.0,28130760
ZC,20,61,4688460.0,28130760
ZC,21,61,4688460.0,28130760
LD,15,61,4688460.0,28130760
LD,16,61,4688460.0,28130760
LD,17,61,4688460.0,28130760
LD,18,61,4688460.0,28130760
LD,19,61,4688460.0,28130760
LD,20,61,4688460.0,28130760
LD,21,61,4688460.0,28130760
LE,15,61,4688460.0,28130760
LE,16,61,4688460.0,28130760
LE,17,61,4688460.0,28130760
LE,18,61,4688460.0,28130760
LE,19,61,4688460.0,28130760
LE,20,61,4688460.0,28130760
LE,21,61,4688460.0,28130760
GO,33,88,4646400.0,27878400
GO,34,88,4646400.0,27878400
ZC,33,88,4646400.0,27878400
ZC,34,88,4646400.0,27878400
LD,33,88,4646400.0,27878400
LD,34,88,4646400.0,27878400
LE,33,88,4646400.0,27878400
LE,34,88,4646400.0,27878400
CA,33,74,4599840.0,27599040
CA,34,74,4599840.0,27599040
SAT,33,74,4599840.0,27599040
SAT,34,74,4599840.0,27599040
PTE,33,74,4599840.0,27599040
PTE,34,74,4599840.0,27599040
PTD,33,74,4599840.0,27599040
PTD,34,74,4599840.0,27599040
GO,33,87,4541400.0,27248400
GO,34,87,4541400.0,27248400
ZC,33,87,4541400.0,27248400
ZC,34,87,4541400.0,27248400
LD,33,87,4541400.0,27248400
LD,34,87,4541400.0,27248400
LE,33,87,4541400.0,27248400
LE,34,87,4541400.0,27248400
GO,15,60,4536000.0,27216000
GO,16,60,4536000.0,27216000
GO,17,60,4536000.0,27216000
GO,18,60,4536000.0,27216000
GO,19,60,4536000.0,27216000
GO,20,60,4536000.0,27216000
GO,21,60,4536000.0,27216000
ZC,15,60,4536000.0,27216000
ZC,16,60,4536000.0,27216000
ZC,17,60,4536000.0,27216000
ZC,18,60,4536000.0,27216000
ZC,19,60,4536000.0,27216000
ZC,20,60,4536000.0,27216000
ZC,21,60,4536000.0,27216000
LD,15,60,4536000.0,27216000
LD,16,60,4536000.0,27216000
LD,17,60,4536000.0,27216000
LD,18,60,4536000.0,27216000
LD,19,60,4536000.0,27216000
LD,20,60,4536000.0,27216000
LD,21,60,4536000.0,27216000
LE,15,60,4536000.0,27216000
LE,16,60,4536000.0,27216000
LE,17,60,4536000.0,27216000
LE,18,60,4536000.0,27216000
LE,19,60,4536000.0,27216000
LE,20,60,4536000.0,27216000
LE,21,60,4536000.0,27216000
CA,33,73,4476360.0,26858160
CA,34,73,4476360.0,26858160
SAT,33,73,4476360.0,26858160
SAT,34,73,4476360.0,26858160
PTE,33,73,4476360.0,26858160
PTE,34,73,4476360.0,26858160
PTD,33,73,4476360.0,26858160
PTD,34,73,4476360.0,26858160
GO,33,86,4437600.0,26625600
GO,34,86,4437600.0,26625600
ZC,33,86,4437600.0,26625600
ZC,34,86,4437600.0,26625600
LD,33,86,4437600.0,26625600
LD,34,86,4437600.0,26625600
LE,33,86,4437600.0,26625600
LE,34,86,4437600.0,26625600
CA,33,72,4354560.0,26127360
CA,34,72,4354560.0,26127360
SAT,33,72,4354560.0,26127360
SAT,34,72,4354560.0,26127360
PTE,33,72,4354560.0,26127360
PTE,34,72,4354560.0,26127360
PTD,33,72,4354560.0,26127360
PTD,34,72,4354560.0,26127360
GO,33,85,4335000.0,26010000
GO,34,85,4335000.0,26010000
ZC,33,85,4335000.0,26010000
ZC,34,85,4335000.0,26010000
LD,33,85,4335000.0,26010000
LD,34,85,4335000.0,26010000
LE,33,85,4335000.0,26010000
LE,34,85,4335000.0,26010000
GO,22,69,4284900.0,25709400
GO,23,69,4284900.0,25709400
GO,24,69,4284900.0,25709400
GO,25,69,4284900.0,25709400
GO,26,69,4284900.0,25709400
GO,27,69,4284900.0,25709400
GO,28,69,4284900.0,25709400
ZC,22,69,4284900.0,25709400
ZC,23,69,4284900.0,25709400
ZC,24,69,4284900.0,25709400
ZC,25,69,4284900.0,25709400
ZC,26,69,4284900.0,25709400
ZC,27,69,4284900.0,25709400
ZC,28,69,4284900.0,25709400
LD,22,69,4284900.0,25709400
LD,23,69,4284900.0,25709400
LD,24,69,4284900.0,25709400
LD,25,69,4284900.0,25709400
LD,26,69,4284900.0,25709400
LD,27,69,4284900.0,25709400
LD,28,69,4284900.0,25709400
LE,22,69,4284900.0,25709400
LE,23,69,4284900.0,25709400
LE,24,69,4284900.0,25709400
LE,25,69,4284900.0,25709400
LE,26,69,4284900.0,25709400
LE,27,69,4284900.0,25709400
LE,28,69,4284900.0,25709400
CA,33,71,4234440.0,25406640
CA,34,71,4234440.0,25406640
SAT,33,71,4234440.0,25406640
SAT,34,71,4234440.0,25406640
PTE,33,71,4234440.0,25406640
PTE,34,71,4234440.0,25406640
PTD,33,71,4234440.0,25406640
PTD,34,71,4234440.0,25406640
GO,33,84,4233600.0,25401600
GO,34,84,4233600.0,25401600
ZC,33,84,4233600.0,25401600
ZC,34,84,4233600.0,25401600
LD,33,84,4233600.0,25401600
LD,34,84,4233600.0,25401600
LE,33,84,4233600.0,25401600
LE,34,84,4233600.0,25401600
GO,22,68,4161600.0,24969600
GO,23,68,4161600.0,24969600
GO,24,68,4161600.0,24969600
GO,25,68,4161600.0,24969600
GO,26,68,4161600.0,24969600
GO,27,68,4161600.0,24969600
GO,28,68,4161600.0,24969600
ZC,22,68,4161600.0,24969600
ZC,23,68,4161600.0,24969600
ZC,24,68,4161600.0,24969600
ZC,25,68,4161600.0,24969600
ZC,26,68,4161600.0,24969600
ZC,27,68,4161600.0,24969600
ZC,28,68,4161600.0,24969600
LD,22,68,4161600.0,24969600
LD,23,68,4161600.0,24969600
LD,24,68,4161600.0,24969600
LD,25,68,4161600.0,24969600
LD,26,68,4161600.0,24969600
LD,27,68,4161600.0,24969600
LD,28,68,4161600.0,24969600
LE,22,68,4161600.0,24969600
LE,23,68,4161600.0,24969600
LE,24,68,4161600.0,24969600
LE,25,68,4161600.0,24969600
LE,26,68,4161600.0,24969600
LE,27,68,4161600.0,24969600
LE,28,68,4161600.0,24969600
GO,33,83,4133400.0,24800400
GO,34,83,4133400.0,24800400
ZC,33,83,4133400.0,24800400
ZC,34,83,4133400.0,24800400
LD,33,83,4133400.0,24800400
LD,34,83,4133400.0,24800400
LE,33,83,4133400.0,24800400
LE,34,83,4133400.0,24800400
CA,33,70,4116000.0,24696000
CA,34,70,4116000.0,24696000
SAT,33,70,4116000.0,24696000
SAT,34,70,4116000.0,24696000
PTE,33,70,4116000.0,24696000
PTE,34,70,4116000.0,24696000
PTD,33,70,4116000.0,24696000
PTD,34,70,4116000.0,24696000
GO,22,67,4040100.0,24240600
GO,23,67,4040100.0,24240600
GO,24,67,4040100.0,24240600
GO,25,67,4040100.0,24240600
GO,26,67,4040100.0,24240600
GO,27,67,4040100.0,24240600
GO,28,67,4040100.0,24240600
ZC,22,67,4040100.0,24240600
ZC,23,67,4040100.0,24240600
ZC,24,67,4040100.0,24240600
ZC,25,67,4040100.0,24240600
ZC,26,67,4040100.0,24240600
ZC,27,67,4040100.0,24240600
ZC,28,67,4040100.0,24240600
LD,22,67,4040100.0,24240600
LD,23,67,4040100.0,24240600
LD,24,67,4040100.0,24240600
LD,25,67,4040100.0,24240600
LD,26,67,4040100.0,24240600
LD,27,67,4040100.0,24240600
LD,28,67,4040100.0,24240600
LE,22,67,4040100.0,24240600
LE,23,67,4040100.0,24240600
LE,24,67,4040100.0,24240600
LE,25,67,4040100.0,24240600
LE,26,67,4040100.0,24240600
LE,27,67,4040100.0,24240600
LE,28,67,4040100.0,24240600
GO,33,82,4034400.0,24206400
GO,34,82,4034400.0,24206400
ZC,33,82,4034400.0,24206400
ZC,34,82,4034400.0,24206400
LD,33,82,4034400.0,24206400
LD,34,82,4034400.0,24206400
LE,33,82,4034400.0,24206400
LE,34,82,4034400.0,24206400
CA,29,69,3999240.0,23995440
CA,30,69,3999240.0,23995440
CA,31,69,3999240.0,23995440
CA,32,69,3999240.0,23995440
SAT,29,69,3999240.0,23995440
SAT,30,69,3999240.0,23995440
SAT,31,69,3999240.0,23995440
SAT,32,69,3999240.0,23995440
PTE,29,69,3999240.0,23995440
PTE,30,69,3999240.0,23995440
PTE,31,69,3999240.0,23995440
PTE,32,69,3999240.0,23995440
PTD,29,69,3999240.0,23995440
PTD,30,69,3999240.0,23995440
PTD,31,69,3999240.0,23995440
PTD,32,69,3999240.0,23995440
GO,29,74,3942720.0,23656320
GO,30,74,3942720.0,23656320
GO,31,74,3942720.0,23656320
GO,32,74,3942720.0,23656320
ZC,29,74,3942720.0,23656320
ZC,30,74,3942720.0,23656320
ZC,31,74,3942720.0,23656320
ZC,32,74,3942720.0,23656320
LD,29,74,3942720.0,23656320
LD,30,74,3942720.0,23656320
LD,31,74,3942720.0,23656320
LD,32,74,3942720.0,23656320
LE,29,74,3942720.0,23656320
LE,30,74,3942720.0,23656320
LE,31,74,3942720.0,23656320
LE,32,74,3942720.0,23656320
GO,33,81,3936600.0,23619600
GO,34,81,3936600.0,23619600
ZC,33,81,3936600.0,23619600
ZC,34,81,3936600.0,23619600
LD,33,81,3936600.0,23619600
LD,34,81,3936600.0,23619600
LE,33,81,3936600.0,23619600
LE,34,81,3936600.0,23619600
GO,22,66,3920400.0,23522400
GO,23,66,3920400.0,23522400
GO,24,66,3920400.0,23522400
GO,25,66,3920400.0,23522400
GO,26,66,3920400.0,23522400
GO,27,66,3920400.0,23522400
GO,28,66,3920400.0,23522400
ZC,22,66,3920400.0,23522400
ZC,23,66,3920400.0,23522400
ZC,24,66,3920400.0,23522400
ZC,25,66,3920400.0,23522400
ZC,26,66,3920400.0,23522400
ZC,27,66,3920400.0,23522400
ZC,28,66,3920400.0,23522400
LD,22,66,3920400.0,23522400
LD,23,66,3920400.0,23522400
LD,24,66,3920400.0,23522400
LD,25,66,3920400.0,23522400
LD,26,66,3920400.0,23522400
LD,27,66,3920400.0,23522400
LD,28,66,3920400.0,23522400
LE,22,66,3920400.0,23522400
LE,23,66,3920400.0,23522400
LE,24,66,3920400.0,23522400
LE,25,66,3920400.0,23522400
LE,26,66,3920400.0,23522400
LE,27,66,3920400.0,23522400
LE,28,66,3920400.0,23522400
CA,29,68,3884160.0,23304960
CA,30,68,3884160.0,23304960
CA,31,68,3884160.0,23304960
CA,32,68,3884160.0,23304960
SAT,29,68,3884160.0,23304960
SAT,30,68,3884160.0,23304960
SAT,31,68,3884160.0,23304960
SAT,32,68,3884160.0,23304960
PTE,29,68,3884160.0,23304960
PTE,30,68,3884160.0,23304960
PTE,31,68,3884160.0,23304960
PTE,32,68,3884160.0,23304960
PTD,29,68,3884160.0,23304960
PTD,30,68,3884160.0,23304960
PTD,31,68,3884160.0,23304960
PTD,32,68,3884160.0,23304960
GO,33,80,3840000.0,23040000
GO,34,80,3840000.0,23040000
ZC,33,80,3840000.0,23040000
ZC,34,80,3840000.0,23040000
LD,33,80,3840000.0,23040000
LD,34,80,3840000.0,23040000
LE,33,80,3840000.0,23040000
LE,34,80,3840000.0,23040000
GO,29,73,3836880.0,23021280
